gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3488235047	dd238f50-f594-4e51-82af-033227ccab55	56d0e374-feac-448a-b386-0fdf0f0ca373	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.57508	4.83174	5250.0						2018-11-07	7	11	2018	2674024	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Amblard Pascal (Conservatoire Botanique National du Bassin Parisien)			2026-03-03T10:18:58.543Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3488228132	dd238f50-f594-4e51-82af-033227ccab55	6ca6c088-c13e-4021-b42f-550c043135d7	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrium patens (Hedw.) Mitt.	Physcomitrium patens (Hedw.) Mitt., 1851		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.2629	4.27684	4431.0						2017-08-28	28	8	2017	8179907	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Amblard Pascal (Conservatoire Botanique National du Bassin Parisien)			2026-03-03T10:18:59.650Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3488226064	dd238f50-f594-4e51-82af-033227ccab55	86d0ea31-8dfe-4603-b2ba-e80d4e3ebbd8	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	47.12742	4.47968	3368.0						1907-01-01/1907-12-31			1907	2674024	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Dismier Gabriel (Aucun)			2026-03-03T10:18:59.559Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3488215103	dd238f50-f594-4e51-82af-033227ccab55	42d466d1-71b0-4095-a2c1-b3e32de7ab66	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Aphanorrhegma patens (Hedw.) Lindb.	Aphanorrhegma patens (Hedw.) Lindb., 1865		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.33136	4.35901	7537.0						2010-09-19	19	9	2010	4279055	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Vermeulen Jean-Claude (Société Auboise de Botanique)			2026-03-03T10:18:50.186Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3488200168	dd238f50-f594-4e51-82af-033227ccab55	50eea2b8-abe1-4e21-be5e-55bd2373af65	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Aphanorrhegma patens (Hedw.) Lindb.	Aphanorrhegma patens (Hedw.) Lindb., 1865		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.31504	4.26731	4315.0						2001-01-28	28	1	2001	4279055	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Lanfant Patrice (Non connu)			2026-03-03T10:18:57.626Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3488187748	dd238f50-f594-4e51-82af-033227ccab55	59eb15ac-0baa-4c69-b82a-13b76f9dac66	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	46.84957	3.6462	5830.0						1950-01-01/1950-12-31			1950	2674024	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Dhien René (Aucun)			2026-03-03T10:18:35.346Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3488170758	dd238f50-f594-4e51-82af-033227ccab55	649a53c2-6cb9-47c3-bc8c-bac791dc5bd2	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	47.15653	0.76165	4622.0						2017-10-05	5	10	2017	2674024	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Dupré Rémi,Desmoulins Florient (Conservatoire Botanique National du Bassin Parisien)			2026-03-03T10:19:10.721Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3488083893	dd238f50-f594-4e51-82af-033227ccab55	54e305cc-9c31-493f-889c-d35b255a1c3b	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.88566	2.26658	1429.0						1900-01-01/1900-12-31			1900	2674024	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Camus Fernand (Aucun)			2026-03-03T10:18:47.610Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3488066940	dd238f50-f594-4e51-82af-033227ccab55	65192fe5-c7c1-44f5-b111-20ec5081ce97	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	46.85961	4.17918	4625.0						2017-09-29	29	9	2017	2674024	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Bardet Olivier (Conservatoire Botanique National du Bassin Parisien)			2026-03-03T10:18:35.241Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3487975067	dd238f50-f594-4e51-82af-033227ccab55	20326d86-2dc5-4103-8d11-f197984d5f71	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	49.41483	4.69681	5224.0						2019-09-05	5	9	2019	2674024	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Amblard Pascal (Conservatoire Botanique National du Bassin Parisien)			2026-03-03T10:18:43.635Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3487958040	dd238f50-f594-4e51-82af-033227ccab55	4bd1a211-d8d7-4a0e-bf50-354a911ca08f	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Aphanorrhegma patens (Hedw.) Lindb.	Aphanorrhegma patens (Hedw.) Lindb., 1865		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.13583	4.77191	3625.0						2005-01-08	8	1	2005	4279055	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Lanfant Patrice (Non connu)			2026-03-03T10:18:33.414Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3487946981	dd238f50-f594-4e51-82af-033227ccab55	2d519e43-5f6c-4766-bf91-1fc5508227af	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.60753	4.69511	3648.0						2017-10-05	5	10	2017	2674024	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Amblard Pascal (Conservatoire Botanique National du Bassin Parisien)			2026-03-03T10:18:32.183Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3487925994	dd238f50-f594-4e51-82af-033227ccab55	332abebb-9614-4ca5-bf4a-555173f614f9	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Aphanorrhegma patens (Hedw.) Lindb.	Aphanorrhegma patens (Hedw.) Lindb., 1865		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.33136	4.35901	7537.0						2001-01-28	28	1	2001	4279055	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Aicardi Odette (Non connu)			2026-03-03T10:18:45.069Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3487864755	dd238f50-f594-4e51-82af-033227ccab55	1e3771c4-341e-4072-a058-5a0b91a6a0e2	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Aphanorrhegma patens (Hedw.) Lindb.	Aphanorrhegma patens (Hedw.) Lindb., 1865		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	47.22324	4.62047	2828.0						2017-09-01	1	9	2017	4279055	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Bardet Olivier,Berrod Luc (Conservatoire Botanique National du Bassin Parisien,Aucun)			2026-03-03T10:18:31.457Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3487844007	dd238f50-f594-4e51-82af-033227ccab55	2da75721-5685-4aa9-8a03-28d7c79e13fd	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	47.31987	4.5997	2408.0						1952-01-01/1952-12-31			1952	2674024	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Bizot Maurice (Aucun)			2026-03-03T10:18:44.835Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3487819250	dd238f50-f594-4e51-82af-033227ccab55	28cace54-48e1-4408-8328-41106be86808	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.60753	4.69511	3648.0						2017-10-05	5	10	2017	2674024	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Amblard Pascal (Conservatoire Botanique National du Bassin Parisien)			2026-03-03T10:18:39.887Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3487770347	dd238f50-f594-4e51-82af-033227ccab55	1b5f19c9-7ca8-4b79-bbc3-00710b4113c0	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.74704	2.1177	1531.0						1860-01-01/1860-12-31			1860	2674024	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Bescherelle Emile (Aucun)			2026-03-03T10:19:04.710Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3487757847	dd238f50-f594-4e51-82af-033227ccab55	17dc8e54-0a81-4495-8510-b66925f98160	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.33136	4.35901	7537.0						2018-11-08	8	11	2018	2674024	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Amblard Pascal (Conservatoire Botanique National du Bassin Parisien)			2026-03-03T10:18:53.601Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3487661301	dd238f50-f594-4e51-82af-033227ccab55	f3bfdb7f-474c-4217-8b83-b2e1667cbb5b	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	47.12903	5.08445	4029.0						1952-01-01/1952-12-31			1952	2674024	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Bizot Maurice (Aucun)			2026-03-03T10:18:38.940Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3487650169	dd238f50-f594-4e51-82af-033227ccab55	f1305b50-635b-4fac-a82e-1285f04661a4	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	47.67747	2.88893	2739.0						1937-01-01/1937-12-31			1937	2674024	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Duclos  (Aucun)			2026-03-03T10:18:50.035Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3487622844	dd238f50-f594-4e51-82af-033227ccab55	f8db5e5c-9df8-4406-bf44-5e56c638fae0	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	47.06859	5.02475	4740.0						1965-01-01/1965-12-31			1965	2674024	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Bizot Maurice (Aucun)			2026-03-03T10:19:22.783Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3487609304	dd238f50-f594-4e51-82af-033227ccab55	fca91c65-7b6e-495d-a2a8-fab22d08502a	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.60753	4.69511	3648.0						2017-10-05	5	10	2017	2674024	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Amblard Pascal (Conservatoire Botanique National du Bassin Parisien)			2026-03-03T10:19:03.059Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3487608699	dd238f50-f594-4e51-82af-033227ccab55	f5be4f61-3729-4c0c-9db4-c90f6b57b002	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Aphanorrhegma patens (Hedw.) Lindb.	Aphanorrhegma patens (Hedw.) Lindb., 1865		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	47.79248	4.70359	7367.0						2018-08-15	15	8	2018	4279055	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Lanfant Patrice (Non connu)			2026-03-03T10:18:51.463Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3487598460	dd238f50-f594-4e51-82af-033227ccab55	00fb423c-cb48-4b22-a593-0506c5461d1a	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Aphanorrhegma patens (Hedw.) Lindb.	Aphanorrhegma patens (Hedw.) Lindb., 1865		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.33832	4.58577	3129.0						2004-07-18	18	7	2004	4279055	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Lanfant Patrice (Non connu)			2026-03-03T10:19:13.677Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3487577469	dd238f50-f594-4e51-82af-033227ccab55	e29f442e-42c2-4c46-9597-8e5263dcb0c1	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	49.34958	4.85076	4969.0						2018-07-19	19	7	2018	2674024	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Amblard Pascal (Conservatoire Botanique National du Bassin Parisien)			2026-03-03T10:19:08.462Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3487569308	dd238f50-f594-4e51-82af-033227ccab55	f6a8d409-e9cd-4115-bfe1-1281d0084fae	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	46.6538	4.93815	3720.0						1930-01-01/1930-12-31			1930	2674024	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Rimelin Pierre (Aucun)			2026-03-03T10:19:25.112Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3487546974	dd238f50-f594-4e51-82af-033227ccab55	dd36afe7-9a4d-49e7-af51-d5638717fef4	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.4471	1.50567	3308.0						1900-01-01/1900-12-31			1900	2674024	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Douin Charles (Aucun)			2026-03-03T10:18:38.533Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3487523487	dd238f50-f594-4e51-82af-033227ccab55	e8befd92-f228-408e-ba58-d99e46c05778	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.79882	2.4945	2307.0						1900-01-01/1900-12-31			1900	2674024	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Camus Fernand (Aucun)			2026-03-03T10:18:36.268Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3487496884	dd238f50-f594-4e51-82af-033227ccab55	dd514d1f-806c-464f-8184-a8f2a7217ec4	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	47.84492	4.08701	5443.0						2014-10-06	6	10	2014	2674024	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Douchin Marc (Aucun)			2026-03-03T10:18:51.075Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3487469912	dd238f50-f594-4e51-82af-033227ccab55	cf51d085-c03e-4b27-aa10-8bb661b6d516	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	49.08826	1.6342	2062.0						1890-01-01/1890-12-31			1890	2674024	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Jeanpert Henri-Edouard (Aucun)			2026-03-03T10:18:38.970Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3487467492	dd238f50-f594-4e51-82af-033227ccab55	d3ea0ca3-6964-4402-9e8b-bf835717c8e8	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	47.22324	4.62047	2828.0						1965-01-01/1965-12-31			1965	2674024	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Bizot Maurice (Aucun)			2026-03-03T10:19:12.074Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3487461261	dd238f50-f594-4e51-82af-033227ccab55	d85972d2-f98f-46b0-a848-45b76a53037c	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Aphanorrhegma patens (Hedw.) Lindb.	Aphanorrhegma patens (Hedw.) Lindb., 1865		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.33136	4.35901	7537.0						2001-01-28	28	1	2001	4279055	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Lanfant Patrice (Non connu)			2026-03-03T10:19:00.158Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3487440075	dd238f50-f594-4e51-82af-033227ccab55	bceeede5-ebe3-4fd5-885c-0794b5258ff8	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrium patens (Hedw.) Mitt.	Physcomitrium patens (Hedw.) Mitt., 1851		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.93746	4.92505	2458.0						2017-11-01	1	11	2017	8179907	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Amblard Pascal (Non connu)			2026-03-03T10:18:49.736Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3487436032	dd238f50-f594-4e51-82af-033227ccab55	e4adc4d7-babc-433c-9d06-3b3f36def24a	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	46.97318	3.81115	5235.0						2018-10-05	5	10	2018	2674024	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Bardet Olivier (Conservatoire Botanique National du Bassin Parisien)			2026-03-03T10:19:00.839Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3487431484	dd238f50-f594-4e51-82af-033227ccab55	e2952c96-3dfe-46ab-92fd-cf6eda2a7294	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.2629	4.27684	4431.0						2017-10-10	10	10	2017	2674024	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Amblard Pascal (Conservatoire Botanique National du Bassin Parisien)			2026-03-03T10:19:22.594Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3487424530	dd238f50-f594-4e51-82af-033227ccab55	b8ae40df-6ebb-4d1e-9452-b18e0d11aa1f	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Aphanorrhegma patens (Hedw.) Lindb.	Aphanorrhegma patens (Hedw.) Lindb., 1865		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.1878	4.24725	2665.0						2009-08-11	11	8	2009	4279055	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Lanfant Patrice (Aucun)			2026-03-03T10:18:44.123Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
3487420502	dd238f50-f594-4e51-82af-033227ccab55	c733241b-8000-4fa3-a687-05cd1e6fb333	Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens		SPECIES	Physcomitrella patens (Hedw.) Bruch & Schimp.	Physcomitrella patens (Hedw.) Bruch & Schimp., 1849		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	47.80521	2.27197	3446.0						2017-08-30	30	8	2017	2674024	8179907	HUMAN_OBSERVATION							CC_BY_4_0		Dumas Yann,Dupré Rémi (Conservatoire Botanique National du Bassin Parisien)			2026-03-03T10:18:37.871Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_UNPARSABLE;TAXON_ID_NOT_FOUND
